;alpha;beta;r2;se_beta;res_vol
2015-04-30;-0.0028459820405012212;0.7958190160726899;0.6298778482471561;0.06503053813753737;0.01951470318156894
2015-05-31;-0.0031157422748440285;0.7294540966085483;0.5069748670943568;0.0766827971046982;0.020761256156021892
2015-06-30;0.0011998291730836038;1.4865961071736016;0.7181107439250595;0.09928764382832135;0.021553959055573304
2015-07-31;-0.0005286107019431778;2.1057962953613982;0.6079162427467399;0.180277934345815;0.041076028224029455
2015-08-31;0.0021722717021662816;1.9008982123664986;0.6790302040495746;0.13931730442829343;0.04023298505810101
2015-09-30;0.0009793740465541992;1.7968901862961688;0.6219807394843024;0.1493305610008359;0.03985539400125468
2015-10-31;-0.0008896377410016006;1.280651695805882;0.845670230191983;0.058319531402995936;0.014981091618508026
2015-11-30;0.0008026243371583188;1.1724899437319847;0.7692285671904963;0.068459088351486;0.01731741474020041
2015-12-31;-0.0012316578792286295;1.0902250855500748;0.7682126636748734;0.0638379534796451;0.018088206808362317
2016-01-31;-0.0033824308297362446;1.0360525662391158;0.7929286115948536;0.056439539022634405;0.018236677158077964
2016-02-29;-0.004489574244556325;0.9216450484189201;0.721350468728897;0.06106303095363155;0.01664765275502942
2016-03-31;-0.005061229177616253;0.8932914888804502;0.7134409168423153;0.06035037082635304;0.014593429436125845
2016-04-30;0.0005883680927308127;0.4362623912593267;0.16699226078854568;0.1038682430262286;0.014506595148115307
2016-05-31;0.0021380729317815096;0.41012125260397847;0.10082654723045748;0.13055852339785673;0.017526907610497654
2016-06-30;0.000395676121867003;0.954021593230383;0.5091525879489273;0.0998541556071027;0.02297853325185576
2016-07-31;-0.0010909918315160595;0.6154855197979356;0.3691236932372193;0.08577538011306972;0.027771574897755738
2016-08-31;-0.003494893665802458;0.6187932498568659;0.44980036446898486;0.07295490212113234;0.025323927279040828
2016-09-30;-0.0023615270811693165;0.3407333516399782;0.2832959198128102;0.05777275628249124;0.01658288428042533
2016-10-31;0.0013175746271095463;0.32865243632321706;0.10493454190490736;0.10232074255954111;0.01159311969791725
2016-11-30;0.0016339726791161965;0.5788254472418312;0.18853286948796266;0.12801127039696802;0.012865371677759307
2016-12-31;0.002060287276265925;0.9213451625646932;0.2668732453391477;0.16278637037244317;0.018905646491405362
2017-01-31;-0.001436877565866378;1.078854916309066;0.6919642127762313;0.07673269990546067;0.019638092703912393
2017-02-28;-0.002042934674335906;1.064008484039778;0.7197669282497934;0.07077298357443135;0.01861248315804467
2017-03-31;-0.004341835362420251;0.8930992516723802;0.5718385783550868;0.08238069105003273;0.028416987076529458
2017-04-30;0.0009538590914799908;0.6768508228995352;0.25797523260409816;0.12236911511760783;0.03549591720071943
2017-05-31;-0.0006021916410821035;0.7093212238115495;0.27749323720426833;0.12201026634894165;0.047099675009014845
2017-06-30;0.000552524563084618;0.7880566325530262;0.3628140285094472;0.11132870563676803;0.04440187378713278
2017-07-31;0.0021905307346020263;0.720057214987218;0.5314973365785511;0.07206612259080132;0.04104517455739319
2017-08-31;0.004604147898958196;0.7096432647780659;0.6032084155460673;0.06135447998194045;0.030924783154868907
2017-09-30;0.0031113216370699456;0.8411891246029649;0.7903389599056083;0.0461853762088738;0.028850808813481985
2017-10-31;0.002609337524069294;1.0082748004560589;0.7959055393122235;0.05442800578250614;0.025880930832211314
2017-11-30;0.00046992774119961967;0.9464425599071267;0.7390639191491064;0.05994859273726314;0.029888984826870888
2017-12-31;0.001346114082368505;0.9176377006788216;0.6411397488418111;0.0731840161822033;0.032203617059334985
2018-01-31;-0.0013141895284508852;0.9806803968254623;0.8427446673972785;0.04515863875334364;0.027604949552361504
2018-02-28;-0.0015957240537961995;1.040963206301143;0.959338276625076;0.02284551999289784;0.016415787777994607
2018-03-31;-0.0006757693815635071;1.0556386042645356;0.9871275200405863;0.012850452186370542;0.008431254165508387
2018-04-30;-0.00032973488128100085;1.0579386325621665;0.9900576620892257;0.011301423654607082;0.006774437353766877
2018-05-31;-0.00030332483165148487;1.0388897469256797;0.9866526804927103;0.012880804904330207;0.006216612656565687
2018-06-30;-0.0007505531000722692;1.0298294543114739;0.9897041391704274;0.011197024059225678;0.005258200120602742
2018-07-31;-0.0014438100770908886;1.0487090351824122;0.9883494863153865;0.012137547439206899;0.004709545413388105
2018-08-31;-0.0006735946686835101;1.1213493285191627;0.977030948383885;0.018328079618400044;0.007343638036936902
2018-09-30;-0.0012247460756063743;1.121704717190585;0.9719431245856611;0.02031591728878694;0.007957843504575915
2018-10-31;-0.000132714075491702;1.127444223380533;0.9780515149154058;0.018004254348829712;0.006771927744177368
2018-11-30;-0.0008894822891053779;1.0544087410979068;0.9872439030964264;0.01277657169199848;0.005062945887687801
2018-12-31;-0.0004955983593961904;1.047125128348599;0.9877553213802481;0.012428143296443555;0.005420333429327284
2019-01-31;-0.0006938297277484339;1.044643098165745;0.9862634128297789;0.013142245183282405;0.00598537317848437
2019-02-28;-0.00020749386188829218;1.0127645094783102;0.983349963703841;0.014048199854796117;0.005653208867269792
2019-03-31;0.0007065836658700881;1.0046122405884796;0.9746667980149305;0.017265298300700123;0.005054592695170965
2019-04-30;-1.532452576297888e-06;1.000395383503083;0.9686336734661501;0.019190327708595176;0.005637582613380127
2019-05-31;-0.0007844976377575385;1.0152043048364878;0.9585631864901445;0.02250064237291143;0.007619698381276322
2019-06-30;-0.002350997129640319;0.9927024873163164;0.9595319551208008;0.021732223569831406;0.008592800390133505
2019-07-31;-0.002146849115688747;0.9923584349144617;0.9662804057082734;0.019761359240263985;0.008555047301989303
2019-08-31;-0.002546367092635129;0.9824448882165903;0.9634535752711418;0.02039735776760195;0.007752880370181407
2019-09-30;-0.0014059965774292698;1.0276421917619305;0.9728945000446446;0.018285061593707044;0.006623157449715772
2019-10-31;-0.0006669640006674947;1.0139768820617836;0.9619794421222541;0.021488844558948395;0.006556747653934319
2019-11-30;0.0011958956709471615;0.9629979455442036;0.9264167033546492;0.028931467070729185;0.009067399624611226
2019-12-31;0.00011285887475511879;0.8695083711371892;0.859407192358027;0.037489918075946295;0.010856414271637159
2020-01-31;0.00034385774530260645;0.8645484234842062;0.8746754042394482;0.03488531799711986;0.011356122045049797
2020-02-29;-0.00023425899970212533;0.9872456616215901;0.9696442700399079;0.01862078649507508;0.0061293613437569325
2020-03-31;-0.00029800517289826163;1.005505122500793;0.9919438855699301;0.009659668268542032;0.006296498676331895
2020-04-30;-0.0004941812254906356;1.0153699362936337;0.996392565274018;0.006512788366118196;0.0041886904140181385
2020-05-31;-0.000480496470224993;1.0046962596019315;0.9944235258858704;0.008020244341373007;0.0050716799489840805
