;alpha;beta;r2;se_beta;res_vol
2015-06-30;0.0003285598249256601;1.073781961760833;0.7593981875529873;0.04530235427582271;0.023826042441715496
2015-07-31;0.00012354019619878736;1.2034592299084421;0.6253828117032217;0.06981395802152592;0.0263410920557247
2015-08-31;-0.0005158570654208647;1.2686353919837554;0.6752155588315287;0.06594823994799918;0.026355805142097507
2015-09-30;0.0004988787051408579;1.5802032339415089;0.7961200880064365;0.05993781026999732;0.020753602532012198
2015-10-31;1.0937366180531136e-05;1.5442311389102525;0.7803436451912928;0.06140888918377451;0.02129843873324162
2015-11-30;0.0005080536509752308;1.5000711687504076;0.8072303168750474;0.05494428137111129;0.02117447036003254
2015-12-31;-0.0018545877420600865;1.3434031198745993;0.7761709655850014;0.05407242731497806;0.021218121436124247
2016-01-31;-0.002548015383985541;1.1349985290510136;0.8320649265022333;0.03821883054178655;0.016116265469320025
2016-02-29;-0.0022639691379973035;1.0387247493193925;0.7601557980337345;0.04373244758325339;0.01642497431076617
2016-03-31;-0.0029084138050170317;1.004240001141882;0.7556244726250873;0.042805873487089405;0.015993447123628032
2016-04-30;-0.00217460044205603;0.9451388768499901;0.7140060862196302;0.04483457580095419;0.015838370138457954
2016-05-31;-0.001671965634044576;0.8162645818987826;0.6078621722980724;0.04914029530011127;0.014995897506978873
2016-06-30;-0.0025888274994999745;0.9222095479558492;0.6485458798653656;0.05088427373986037;0.01703767001161464
2016-07-31;-0.001031043385275934;0.5897342934891239;0.37309338799246683;0.057297942974564;0.020272935350338785
2016-08-31;-0.0014756416926325652;0.5941864955200384;0.41606839583885447;0.05276080367839364;0.01967704924689479
2016-09-30;-0.0011771995432305977;0.5958607361760131;0.41319009704390897;0.05322412528813662;0.019689897928007797
2016-10-31;-0.0012025709762252972;0.6046620620990583;0.4239796659610847;0.05282616856367638;0.01939472901834787
2016-11-30;-0.0019409641081958404;0.6069828183519278;0.4355747372978741;0.051789089631148415;0.018790151972527473
2016-12-31;-0.0007867592976894554;0.38797061064860217;0.24923865547351376;0.05046985756194478;0.015524301766059236
2017-01-31;-0.001475522258375342;0.985746074280849;0.6639891642844038;0.05255949700369092;0.014438898232703726
2017-02-28;-0.001096100242635539;0.996887335134335;0.6944915434711821;0.04955805057257989;0.014063973661110334
2017-03-31;-0.00215789900619685;0.8704268053393927;0.5651519402469569;0.05722797946289101;0.021059446294687235
2017-04-30;-0.00280458296582716;0.8399941741011313;0.5117878613304223;0.06149298412546686;0.024208329098187098
2017-05-31;-0.0028277523480238873;0.8064933740646654;0.4693887094056697;0.06427065508131123;0.030955781207162563
2017-06-30;-0.00292613818457424;0.8318335703847659;0.5089921911217941;0.06123716573854541;0.03261842375583356
2017-07-31;0.0008749134316143785;0.7031858680584728;0.5019304618276355;0.05250290658376252;0.03366856701268385
2017-08-31;0.001361492615102777;0.7000795507350664;0.4841740601458381;0.05416119287985841;0.035018050999559076
2017-09-30;0.00041863668213094093;0.8261169145601523;0.6649184286293963;0.04395644890396255;0.03292095897495944
2017-10-31;0.0007318841740359718;0.8239046939018619;0.6905233979210361;0.04134201939622691;0.03060526061806086
2017-11-30;0.0019937401559856653;0.827468283441499;0.7183696226583277;0.03883355272100893;0.027651384880986705
2017-12-31;0.0011842951755791002;0.8605609034029106;0.7879983763013189;0.03345634875428599;0.02584481371416051
2018-01-31;-0.000372038833047747;0.9831351300808775;0.8665354175936542;0.028919652531845606;0.022550202068877548
2018-02-28;-0.0009908355688728868;1.0073534928236803;0.9157151473107257;0.022906907517595096;0.020095809981372382
2018-03-31;-0.0011004302715070914;1.011315164367752;0.9082514498402839;0.024092012143834947;0.019551659105231486
2018-04-30;-0.0009731149572025871;1.0150689836588775;0.9314003024643286;0.020648022732751372;0.017851103008022756
2018-05-31;-0.0010001374899411726;1.039625538444536;0.9699879155860931;0.013706666817862924;0.011914124998535227
2018-06-30;-0.0007759579111980637;1.0458910559067869;0.9885829375807748;0.008424557142556919;0.006842177300042692
2018-07-31;-0.0008366400620009153;1.0543391337817134;0.9892866448284163;0.008223789846701177;0.005782077357070214
