;alpha;beta;r2;se_beta;res_vol
2015-01-31;-0.0016824332858070817;0.929667502952581;0.8388739140683774;0.09261051372993341;0.03509964047513584
2015-02-28;0.00040637837941926683;0.4577430525976922;0.5877886953262791;0.13570361353592403;0.02267858767086042
2015-03-31;-0.0035959985915471346;0.29905212222085953;0.43941800848873225;0.14962002042908693;0.022536945465380927
2015-04-30;-0.006821624072934521;0.40907044209065285;0.3519422940698105;0.13084214982405112;0.025170066157349912
2015-05-31;0.002560972807357256;0.23813739393461308;0.20974376529181793;0.23513533151474456;0.025047608448006103
2015-06-30;0.012751148733996746;0.8937609709513475;0.5811664329760204;0.25461776649860757;0.0348781362006441
2015-07-31;0.0014003723247803016;0.7128614467795419;0.28000568417083505;0.5860022759801808;0.08126220200797199
2015-08-31;-0.002528491390287024;1.1673185546201714;0.9400796379201529;0.06314404391451583;0.012909265039455402
2015-09-30;0.0007274131463274469;0.19316078333776143;0.145461583442404;0.3140524203119862;0.025913309068184513
2015-10-31;0.0027696018770291472;0.337974187920551;0.40176080336271947;0.18349775109701202;0.021344747781133256
2015-11-30;0.003580710771517845;0.427111049445311;0.5030091998217264;0.17076866426020448;0.034902561273558154
2015-12-31;-0.00015955048686867325;0.2940099729246777;0.34246087140465753;0.17170134788393904;0.025096816213991662
2016-01-31;-0.0061180047318053704;0.4906255455257489;0.6446167787751864;0.12055092460941366;0.02503374127669968
2016-02-29;0.0036499432662862813;0.08512681759892822;0.09385162338709041;0.17598112241225225;0.01627074352201029
2016-03-31;-0.0017723390218966851;0.0457055608373897;0.047271311213908485;0.17557007536008987;0.013382034742296215
2016-04-30;0.0032335792313935986;0.03160140683061585;0.008317581794654694;0.26761949341009966;0.016849415664627405
2016-05-31;0.00614457470455493;0.07429326185957089;0.030514203648258076;0.2770654491397786;0.023326462614547433
2016-06-30;-0.0008803467660024955;0.3371963639546632;0.37710258564248744;0.19828555198624107;0.039009853933239
2016-07-31;-0.002777356292331766;0.12719598030511622;0.14077259169832734;0.10455617352218495;0.024737577218657315
2016-08-31;-0.0016341452362404047;0.22788361955177028;0.40669812022576957;0.1059906640240045;0.014947233347865886
2016-09-30;0.0010942337112541019;0.0409490312093426;0.019336179050635227;0.23018787869291543;0.01271872337572115
2016-10-31;0.002870245634963581;0.02683312755501998;0.010448171407180795;0.25391582440071;0.011942289344505665
2016-11-30;0.000610752932045311;0.09154316821850379;0.0763116359468724;0.2584057044439201;0.017026718247828757
2016-12-31;0.004940869895065279;0.1367379547295888;0.06345783949377082;0.41022033922883866;0.03098020179790388
2017-01-31;-0.003873775018784475;0.681930001600349;0.7795942592816233;0.1008040738776687;0.02325973912090729
2017-02-28;0.0028869842341081326;0.19307506929222018;0.31058288309803095;0.15087338444206233;0.013871171181962521
2017-03-31;0.0037402898129422265;0.21467762520959047;0.16074919685583478;0.22459384852211672;0.05015328841532049
2017-04-30;0.016766698090946632;0.08089089500977627;0.026655917691570163;0.2975584309406916;0.04208681904581502
2017-05-31;0.011507810574132958;0.14369060650771806;0.11700092381981031;0.23514441701709668;0.06325674631488805
2017-06-30;0.006585700944651347;0.3055968864059321;0.3272556289125126;0.19144698941575547;0.045584021594493665
2017-07-31;0.007843758022847903;0.6357344825984466;0.7618175754999773;0.06874144307211119;0.02805556534507809
2017-08-31;0.01582039251832258;0.09414939305588657;0.07484340611020757;0.2378739343198199;0.03118001162598899
2017-09-30;0.003055348611447903;1.1701166709661057;0.9370417322000252;0.05073276080883151;0.021836419081621337
2017-10-31;0.006635167806657141;0.13114107641170067;0.06205162748811588;0.3544008909692764;0.03330809415053957
2017-11-30;0.00791202338301599;0.24535394978158886;0.18342322061692395;0.19836178350966893;0.04055914612427056
2017-12-31;0.018114726880757992;0.3008494976198593;0.44200626096067264;0.15377059545736455;0.0548618414113427
2018-01-31;-0.005508079792337038;0.46106352733016104;0.688215159086618;0.10860581266719536;0.04574065754877999
2018-02-28;-0.004221388218114644;0.7889585479865714;0.9220395710230384;0.05705073681060552;0.024763411541125383
2018-03-31;-0.009450908945481418;0.5677383004541956;0.7587327370685814;0.10221927836446179;0.02567744488869067
2018-04-30;0.0002768140987621237;1.0411416844521324;0.9873218665414228;0.02132626891838581;0.006409164902832366
2018-05-31;-0.0034830584591551677;0.83189676443897;0.944655513368407;0.04641951987364121;0.010481697697702387
2018-06-30;0.0009418846392329847;1.2596061006510793;0.9586214733321826;0.040623565586642194;0.009915722693224008
2018-07-31;-0.0023858134767816394;0.8947915829339596;0.9603463283435637;0.04021525049042466;0.007549326102575205
2018-08-31;0.0009064498338963202;1.298229311240214;0.9784311541612408;0.034626137187513;0.00860422309454056
2018-09-30;-0.001966864175983194;1.0219617380799562;0.9824933664670972;0.026481401026188782;0.00621240823110966
2018-10-31;0.0013188836425878552;1.2120904438727722;0.957988355907266;0.04047469017783295;0.0058767232333697345
2018-11-30;-0.0022740744477315437;0.9953254077401267;0.9877951194186204;0.02226240850396047;0.006145191435157128
2018-12-31;-1.4096398667875955e-05;1.1608656555376093;0.9681863094603693;0.03503972947959501;0.010105354115957848
2019-01-31;0.0015001807495318743;1.2088098660205626;0.971357096308597;0.03427709054737027;0.0064143514100683694
2019-02-28;-0.000870666468688751;1.1175407461219709;0.955394746185746;0.037806502823459105;0.0069939312169930625
2019-03-31;0.0041598007915975375;0.6012463452819842;0.7525771981154583;0.10514936922568166;0.010689408826710173
2019-04-30;-0.001659226291262144;0.8362479871483579;0.9407548760412827;0.04771549070083282;0.009559710447271375
2019-05-31;0.0013160576571069876;0.7695773009011854;0.9062713541114462;0.059356627094475235;0.014477479635040817
2019-06-30;-0.0025223912800194084;0.7588560316601718;0.9082202038400783;0.05606196376025621;0.012542744220092196
2019-07-31;-0.0015620480333616207;1.0281179375475942;0.9843655108185094;0.024073777372954394;0.0062135549079055845
2019-08-31;-0.004194675742588985;0.7412492045239635;0.8854614395136752;0.06417499219116424;0.009900809769142942
2019-09-30;-0.0002136699379530968;1.0239203281202296;0.9776801897043348;0.031155964044864745;0.006025030674100771
2019-10-31;0.0019124794248998045;0.721570634938996;0.9220405727975729;0.04965245527774765;0.008264782225581899
2019-11-30;0.0010123313053950799;0.6705427938408536;0.7965682198026531;0.07845031487553485;0.013260328419759026
2019-12-31;-0.001515519691124445;0.7790048129255602;0.9233573518062794;0.05502501886695811;0.007727869343529868
2020-01-31;0.0030563600188209736;0.7791798087227002;0.9398727930075547;0.041867935385558004;0.008884999923381477
2020-02-29;-0.0004787732415008968;0.7434386519346576;0.8982444217962137;0.06494464047013822;0.012554065555232712
2020-03-31;0.008842514140591779;1.831919050344744;0.3473119817569036;0.15483231815674048;0.08814915573934122
2020-04-30;-0.0005481020637465202;1.0146774769234075;0.9825855957558374;0.02433501512411885;0.0046292107145850326
2020-05-31;0.0004115686465843752;0.7824996265336625;0.923909684140589;0.050634094175322365;0.008026394274817623
2020-06-30;0.00019677577189781417;0.8230471409172005;0.9396478634935563;0.04764767048032267;0.006051499434026831
2020-07-31;0.005356541001746193;0.3936903409193372;0.5722018167682827;0.12918667381250956;0.013106336848878054
2020-08-31;0.0022218189600482106;0.5328780055771086;0.7192373839894521;0.11102871171703242;0.01703327420499472
2020-09-30;-0.0014349567750072392;0.8804594545286625;0.9452920745182205;0.04960986100081512;0.010754335296614303
2020-10-31;0.0023463655325821004;0.4645477950465127;0.23170211583872657;0.31982458608601255;0.03257192384535165
2020-11-30;0.003022222830177678;0.6854053876329481;0.8369991064770248;0.07925658332380106;0.01755412191384858
2020-12-31;-0.0009056160002033405;0.5952037436863635;0.6702420742981338;0.12192949144190354;0.024763117299678724
2021-01-31;0.007364749440844645;0.3896166039579887;0.6149163412473541;0.1039560601662788;0.030885773433297587
2021-02-28;0.008937737479839353;0.3772666410943709;0.5686502579208842;0.1256357747997884;0.03427923776542016
2021-03-31;0.006915785147590812;0.3068070824443878;0.5013313461540501;0.12266507138254278;0.02029241434669475
2021-04-30;0.006736651187139428;0.3162058120930984;0.4391117541737116;0.16741013406679378;0.0385057542313204
2021-05-31;-0.004225346004796975;0.7176962673038781;0.860746777615178;0.07863194845448698;0.04293591649496123
2021-06-30;-0.0026041906503212874;0.9002030998939641;0.9120153637459547;0.06507193617867597;0.0208657916596085
2021-07-31;0.00015589888600068278;0.5768127083552089;0.7536365187630389;0.09930818033087452;0.017620437865027653
2021-08-31;0.0031788567040836498;0.5784800147549742;0.6662940954323686;0.10844805685707619;0.022907324369282486
2021-09-30;-0.0020389299345019976;0.7720219474162094;0.8887041656767124;0.07071116325173489;0.019783823177159834
2021-10-31;0.0013427177582001544;0.43134037144340637;0.5485343871709106;0.14840105386452684;0.02141152313180367
2021-11-30;-0.001874559029052533;0.49077719944240955;0.6822123282529435;0.11466635460044729;0.020702920433561648
2021-12-31;-0.003626959840735987;0.49123371399331217;0.6825938046331769;0.11720918198592326;0.025585835455589092
2022-01-31;-0.005390048561463893;0.6062570453212676;0.7625570735401734;0.10272334777421938;0.021968048231996332
