;alpha;beta;r2;se_beta;res_vol
2015-01-31;0.004056448749213422;1.1680278704157687;0.8476558144976354;0.0935787756779466;0.03187058034456762
2015-02-28;-0.0006723624122640737;1.0391309994494042;0.8646134016743927;0.07770843131552406;0.013617170184839784
2015-03-31;-7.243249313838249e-05;1.0183658994833433;0.8579134237466677;0.07832125281694133;0.01199384328903647
2015-04-30;-0.004230216474669049;0.7793745177150755;0.542532484205408;0.13524911856141578;0.026523910415294727
2015-05-31;-0.0016236355832700347;0.9523616877025768;0.4658778895132184;0.1927112767872982;0.020090536976904407
2015-06-30;0.005960075567336199;1.979802007125014;0.7922863305963342;0.19157295663390314;0.024622851848947025
2015-07-31;-0.002496005069873421;2.796376141634204;0.6711070505200888;0.369954192653832;0.055668569242936956
2015-08-31;-0.0019493240784850573;1.3148386903255889;0.9490105788346035;0.05759674937436923;0.011214926076234567
2015-09-30;0.002270012601569193;1.2974150908396125;0.5286876663771083;0.23150199734312848;0.019141885269766457
2015-10-31;-0.0021045192520919814;1.1833594240314047;0.8074456146057931;0.10920882263167213;0.013179665793527005
2015-11-30;0.0036791643161750345;1.2194569017191457;0.8322523147038806;0.10346374699392563;0.019298913943808796
2015-12-31;-0.00245787147308852;0.9819793612111334;0.661877015986243;0.13263924489813697;0.019435080621758614
2016-01-31;-0.007490109277310819;0.9279301632546908;0.8420008338811538;0.07596392792870836;0.015442129176983059
2016-02-29;0.0005194981731663529;0.545008744703688;0.294365480823507;0.15946703659003458;0.01389708526961372
2016-03-31;-0.0019378731287649504;0.417696848781501;0.19545477267128486;0.16015270369071108;0.011789883044778982
2016-04-30;0.0038653930778901825;0.39471460116205537;0.051215254602767546;0.32106159214316415;0.016638294697525768
2016-05-31;0.004874387329390204;0.6330196949938692;0.1847220755128577;0.2513226604018133;0.022469108935759565
2016-06-30;-0.010888291955835041;1.1665538809650462;0.7680818207760808;0.12114052192284244;0.024355663512171336
2016-07-31;-0.002809723371545255;0.19573599714575593;0.15587074773440013;0.08608229813331887;0.024181469964178002
2016-08-31;-0.0017629914271615026;0.5079563856719478;0.432620593637552;0.10993363757364305;0.011672315256241527
2016-09-30;0.00026225458468377754;0.2706729863366751;0.052604405006148824;0.217080354953145;0.01227403754579893
2016-10-31;0.0038973148229355034;0.22474039018899244;0.027411657022232028;0.2529874632083576;0.011620062599012002
2016-11-30;0.0010354351517325754;0.7553164768820457;0.3422676707122345;0.19787530531563569;0.013927718259389713
2016-12-31;-0.0013412685958610502;1.241534828455872;0.3033781247716354;0.35553823675208734;0.026715747519247494
2017-01-31;-0.0035159221572997196;1.0883003567896383;0.8888289420756749;0.07273719201314745;0.015543786913102662
2017-02-28;-0.0005974843228902215;0.7874838857790084;0.7217800902476255;0.09239624324981778;0.008176801428605662
2017-03-31;-0.002051527927175374;0.8321492493023017;0.263455208884517;0.2629471067165827;0.04521822016736005
2017-04-30;0.010558012836270518;0.33458452154818497;0.0509131149483073;0.2730014677323236;0.040985505506689196
2017-05-31;-0.012315240977851848;0.8528807353312029;0.4622457803292491;0.17384600896163452;0.054294186114544354
2017-06-30;0.002773120414598761;0.9093155583080461;0.604120597680708;0.13910900282805685;0.03453355782451088
2017-07-31;0.006387683584996382;0.6506390812769547;0.7869809835055444;0.06397174521313874;0.02803179884848623
2017-08-31;0.008922174640282802;0.6040625838300211;0.1736989321470287;0.24898518291765712;0.02711530696663202
2017-09-30;-0.00017040013016736432;1.0418352804449822;0.9635616888661874;0.03828771092602607;0.01925072776472337
2017-10-31;0.004076634612655357;1.0083663857843266;0.28197722050040885;0.3040895128540232;0.029958615378605426
2017-11-30;-0.0028454766263032814;0.7727567730168348;0.30498204259192785;0.22045740095171212;0.03820058138731892
2017-12-31;-0.002229043425629962;1.0085104070673026;0.9028529018166256;0.06251839004689748;0.02541999505387665
2018-01-31;-0.001654033197580446;1.028501098051304;0.9878541067311074;0.02155232212312384;0.010277371248781706
2018-02-28;-0.001446196016169638;1.0732084580596215;0.990774135292802;0.01957137244032391;0.0072735972279040296
2018-03-31;0.001839258837637756;1.1007299715095604;0.9883013512443186;0.022632104126518473;0.005910108167278887
2018-04-30;0.0008941406820967425;0.9906062930890704;0.9904233334804978;0.018408517620794904;0.005905218497949388
2018-05-31;-0.00039688153254412205;1.0435273925593218;0.9827396626896471;0.026135465233573806;0.0059123658488557974
2018-06-30;-0.0008547236793029498;1.0599048848791266;0.9962218422617534;0.012335304971508271;0.0030118118337743535
2018-07-31;-0.0026734381718000804;1.052882223048479;0.9822920864915115;0.026715551922121765;0.004755996437214792
2018-08-31;0.0005607299725896562;1.2371368623559256;0.9844676854676087;0.029366763619938778;0.008086976365930762
2018-09-30;-0.0020005570939102477;1.0275705829462052;0.9815144764604687;0.02665018143126106;0.006167248706937071
2018-10-31;2.0923370922917634e-05;1.0467467736921237;0.9844470501621049;0.02486410436044788;0.0034137744641443563
2018-11-30;-0.000752020727231142;1.0659750983630896;0.992364047000091;0.017671123266799097;0.00507524389607079
2018-12-31;-0.000394167942734165;1.0179083013096413;0.9867723183076033;0.022272195464460662;0.007250990165692157
2019-01-31;-0.00017067048153965694;1.064208424400998;0.9871113489753334;0.022980968990267345;0.003948984283676653
2019-02-28;0.0005761903347115791;0.9390190209023068;0.9915749200996722;0.016357601399134034;0.00337532112751928
2019-03-31;0.002585806403535107;1.0739912257730027;0.9128147125139641;0.06272663698126564;0.005328240593886829
2019-04-30;-0.002352905594223246;1.0678877389658683;0.9730481896495794;0.03358716756858025;0.0066355473462621425
2019-05-31;-0.0011456871798046619;0.9937735116267856;0.9617047517629481;0.03747658112392386;0.009621340187734036
2019-06-30;-0.0032992928279179682;0.9481950569256739;0.9428670302838341;0.04410997847031134;0.009478198671580907
2019-07-31;-0.0014371825028394306;1.018783607235747;0.9863946983062355;0.022611618852772884;0.006168651736309163
2019-08-31;-0.0021234139942473565;0.9941674402012924;0.9452521722116535;0.045215790098508984;0.007293867982905683
2019-09-30;0.0010436618769069836;1.1042197139142926;0.987612440291568;0.02337093487792296;0.005479542064993841
2019-10-31;0.001042167550130201;0.9218557187253924;0.9653028117499148;0.033029294252457465;0.005173454396214207
2019-11-30;0.002446838333210706;0.7669762002213191;0.7815205829213605;0.07663689946635825;0.012340491908515666
2019-12-31;-0.0011374972748816855;1.0482233531792862;0.9862999195869049;0.023347042541149155;0.0031408860827674356
2020-01-31;0.001613235084382902;0.8861251729578128;0.9549722620434943;0.03636308698150322;0.007873756935176559
2020-02-29;-6.5189067744054075e-06;1.0789868109109604;0.9928020297249928;0.017362442346633488;0.0035824569424929703
2020-03-31;-0.0007515766575720848;1.0100013160443608;0.9983667554661887;0.007720109764182338;0.0039743083361667595
2020-04-30;-0.00048488262087711866;0.9575397297019308;0.9804377016872761;0.025560993147256687;0.004336931118391701
